sure,初級,[形容詞] 確定; [副詞] 的確;一定;當然,確定的，肯定的，毫無疑問的; 肯定的（地），確定的（地），無疑的（地）,certain; without any doubt; certain or certainly
money,初級,[名詞] 錢,貨幣；錢，金錢；財產; …有錢可賺，…有利可圖,"coins or notes (= special pieces of paper) that are used to buy things, or an amount of these that a person has; If you say that there is money in something, you mean that the activity will produce a profit."
contact,初級,[動詞] 接觸;聯繫; [名詞] 接觸;隱形眼鏡,（尤指經常透過交談、書信的）聯繫，聯絡，交往; 接觸；觸摸；碰到,"communication with someone, especially by speaking or writing to them regularly; the fact of two people or things touching each other"
perfect,初級,[形容詞] 完美的,完美的，完滿的，無瑕的; （用於強調名詞）十足的，百分百的，完全的，絕對的,"complete and correct in every way, of the best possible type or without fault; used to emphasize a noun"
long,初級,[形容詞] 長的; [副詞] 長久地;始終,長時間的，長久的; （距離、長度）長的,continuing for a large amount of time; being a distance between two points that is more than average or usual
cooked,初級,[動詞] cook(煮) 的過去式及過去分詞,熟的；燒好的，煮好的,Cooked food has been prepared by heating.
right,初級,[形容詞] 右邊;對的; [副詞] 向右地;馬上; [名詞] 公理;權利,對的，正確的; （判斷或說法）準確的，確切的，恰當的,"correct; If you are right about something or someone, you are correct in your judgment or statement about it, him, or her."
modern,初級,[形容詞] 現代的,現代的；新式的; 現代的；近代的,"designed and made using the most recent ideas and methods; of the present or recent times, especially the period of history since around 1500"
although,初級,[連接詞] 雖然,雖然，儘管; 但是，然而,despite the fact that; but
though,初級,"[副詞] (一般放在句尾)然而,還是; [連接詞] 雖然",雖然，儘管; 可是，不過，然而,despite the fact that; but
however,初級,"[副詞] 無論如何,不管怎樣; [連接詞] 然而;不過",不管怎樣，無論如何; （用於表示驚訝）究竟怎樣，到底如何,despite whatever amount or degree; used to express surprise
ruined,初級,[動詞] ruin(毀滅) 的過去式及過去分詞,毀掉了的，毀滅了的，被破壞的,destroyed or spoiled
speeding,初級,[動詞] speed(加速;促進) 的現在分詞,超速行駛,driving faster than is allowed in a particular area
while,初級,[連接詞] 當...的時候; [名詞] 一會兒,在…的時候；與…同時; 雖然；儘管,"during the time that, or at the same time as; despite the fact that; although"
clear,初級,[形容詞] 清楚的;晴朗的; [動詞] 使乾淨;收拾;交換票據,明白的；清楚的；易懂的；清晰的; （強調剛說的話或表達自己的權威）我講清楚了嗎？聽明白我的意思了嗎？,"easy to understand, hear, read, or see; something you say in order to emphasize what you have just said, or to express your authority"
arm,初級,[名詞] 手臂;（衣服）袖子；（椅子的）扶手，靠手,臂，手臂；上肢; （衣服）袖子；（椅子等傢俱的）扶手，靠手,either of the two long parts of the upper body that are attached to the shoulders and have the hands at the end; The arm of a piece of clothing or furniture is a part of it that you put your arm in or on.
all,初級,[形容詞] 所有的;全部; [副詞] 完全地;(比分等)雙方相等; [代名詞] 一切,每一個；全部，全體；所有; 總的來說，從各方面來說；總之,"every one (of), or the complete amount or number (of), or the whole (of); considering all the different parts of the situation together"
everyone,初級,[代名詞] 每個人,每個人，人人；所有人,every person
each,初級,[形容詞] 每個; [副詞] 各個(地);各自(地);每一個; [代名詞] 各個,（兩個或兩個以上物或人中的）每個，各，各自; （用來表示人各有不同的愛好）人各不同；各有所好,"every thing, person, etc. in a group of two or more, considered separately; used to say that everyone likes different things"
always,初級,[副詞] 總是,總是；老是；每次都; 一直；永遠,every time or all the time; for ever
same,初級,[形容詞] 相同的; [代名詞] 同樣的人;同樣的事物,相同的，同樣的; 相同的，同一的,"exactly like another or each other; not another different place, time, situation, person, or thing"
real,初級,[形容詞] 真實的,實際存在的，現實的；真實的; （把物價上漲因素考慮在內的）實際收入,"existing in fact and not imaginary; the value of earnings, etc. after the effect of rising prices is considered"
added,初級,[動詞] add(添加) 的過去式及過去分詞,額外的；附加的；添加的,extra
wonderful,初級,[形容詞] 很棒的;奇妙的,絕妙的，令人驚嘆的，極好的,extremely good
huge,初級,[形容詞] 巨大的,巨大的，龐大的,extremely large in size or amount
surprised,初級,[形容詞] 驚訝的; [動詞] surprise(使驚奇) 的過去式及過去分詞,意外的，驚訝的，詫異的,feeling or showing surprise because something has happened that you did not expect
after,初級,[介系詞] 在…之後; [連接詞] 在...之後,（時間、地點或順序）在…之後；（一個）接著（一個）; 尋找；追求；追捕,"following in time, place, or order; to be looking for someone or something or trying to find or get him, her, or it"
traditional,初級,[形容詞] 傳統的,傳統的,following or belonging to the customs or ways of behaving that have continued in a group of people or society for a long time without changing
cheaply,初級,[形容詞] cheap(便宜的) 的衍生的副詞,便宜地，廉價地,for a low cost or price
because,初級,[連接詞] 因為,因為，由於,for the reason that
why,初級,[副詞] 為什麼; [連接詞] 為什麼,為甚麼; 喲，嗨，哎呀（表示驚訝或生氣）,for what reason; used to express surprise or anger
peace,初級,[名詞] 和平,和平；太平; 平靜；安靜；安寧,"freedom from war and violence, especially when people live and work together happily without disagreements; the state of not being interrupted or annoyed by worry, problems, noise, or unwanted actions"
since,初級,"[副詞] 此後;之前,以前; [介系詞] 由於;自從...之後; [連接詞] 自...以來;因為",此後，從此; 自從…；從…以來,"from a particular time in the past until a later time, or until now; from a particular time in the past until a later time, or until now"
through,初級,"[副詞] 穿過,通過;從頭至尾;(電話)接通; [介系詞] 經過",通過；穿越; 自始至終，從頭至尾,from one end or side of something to the other; from the beginning to the end of a period of time
during,初級,[介系詞] 在…期間,在…期間; 在…期間的某個時候,from the beginning to the end of a particular period; at some time between the beginning and the end of a period
local,初級,[形容詞] 本地的; [名詞] 當地居民,當地的，本地的; 局部的，部分的,"from, existing in, serving, or responsible for a small area, especially of a country; limited to a particular part of the body"
positive,初級,[形容詞] 正面的;確信的,建設性的；積極的；懷有希望的; 有把握的，確信的，肯定的,"full of hope and confidence, or giving cause for hope and confidence; certain and without any doubt"
kind,初級,[名詞] (種類) ,寬容的；有益的；體貼的; 溫和的；無害的,"generous, helpful, and thinking about other people's feelings; not causing harm or damage"
careful,初級,[形容詞] 小心的,仔細的；小心的；認真的,"giving a lot of attention to what you are doing so that you do not have an accident, make a mistake, or damage something"
sudden,初級,[形容詞] 突然的; [名詞] 突然發生的事,突然的，忽然的；意外的,happening or done quickly and without warning
quick,初級,[形容詞] 快的,快的，迅速的；短暫的; （做…）快的,"happening or done with great speed, or lasting only a short time; doing something fast"
classic,初級,[形容詞] 典型的;古典的; [名詞] 古典著作,經典的；優秀的；一流的; 特別滑稽的；極壞的；極其令人討厭的,"having a high quality or standard against which other things are judged; extremely or unusually funny, bad, or annoying"
hot,初級,[形容詞] 熱的,熱的；溫度高的; （食品）辛辣的，辣的,having a high temperature; used to describe food that causes a burning feeling in the mouth
thick,初級,[形容詞] 粗的;厚的,厚的；粗的；粗壯的; 密的，密集的；茂密的,having a large distance between two sides; growing close together and in large amounts
rich,初級,[形容詞] 富有的; [名詞] 有錢人,有錢的；富有的；富裕的; （礦產）豐富的,"having a lot of money or valuable possessions; containing a large amount of a valuable natural substance such as coal, oil, or wood"
powerful,初級,[形容詞] 強有力的,有權力的；有力量的；強大的; 強有力的，強壯的,having a lot of power to control people and events; having a lot of strength or force
old,初級,[形容詞] 年老的,老的；年老的；古老的; （因目標使用者為年齡更大一些的人而）不適合的,having lived or existed for many years; unsuitable because intended for older people
young,初級,[形容詞] 年輕的; [名詞] 青年們;雛; ,幼小的；年輕的; （適合）年輕人的,having lived or existed for only a short time and not old; suitable for young people
warm,初級,[形容詞] 溫暖的; [動詞] 使暖和,溫暖的；暖和的; （衣物等）保暖的，暖和的,"having or producing a comfortably high temperature, although not hot; Warm clothes and covers are made of a material that keeps you warm."
clever,初級,[形容詞] 聰明伶俐的,聰明的；伶俐的；機靈的; 靈巧的；熟練的,having or showing the ability to learn and understand things quickly and easily; skilful
moved,初級,[動詞] move(移動) 的過去式及過去分詞,感動的；難過的,"having strong feelings of sadness or sympathy, because of something someone has said or done"
size,初級,[名詞] 大小;尺寸,尺寸；大小；規模; 尺碼，號,how large or small something or someone is; one of the standard measures according to which goods are made or sold
arrest,初級,[動詞] (逮捕;拘留) ; [名詞] (逮捕;遏止) ,逮捕；拘捕; 阻止；抑制,"If the police arrest someone, they take them away to ask them about a crime that they might have committed.; to stop or interrupt the development of something"
well,初級,[形容詞] 健康的; [副詞] 很好地;充分地,很好地，令人滿意地; 非常；充分地；完全地,"in a good way, to a high or satisfactory standard; very much, to a great degree, or completely"
below,初級,[副詞] 在下面;到下面; [介系詞] 在…之下,在較低處；在某平面之下；（位置）低於; 少於；小於；低於,"in a lower position (than), under; less than a particular amount or level"
around,初級,"[副詞] 到處,四處;周圍,附近;環繞;大約; [介系詞] 差不多;環繞",四處，周圍；圍繞，（環）繞；掉轉; （在…）附近，在（…）近處；到處，四處；隨便,"in a position or direction surrounding, or in a direction going along the edge of or from one part to another (of); positioned or moving in or near a place, often without a clear direction, purpose, or order"
changing,初級,[動詞] change(改變;更改) 的現在分詞,變化中的；改變中的,in a state of becoming different
also,初級,[副詞] 也,而且（也），此外（還）,in addition
really,初級,"[形容詞] real(真實的) 的衍生的副詞; [副詞] 真地,確實;很,十分;實在;是嗎",事實上；實際上；真正地; （表示非常肯定）確實地，的確,in fact; used to say that something is certain
western,初級,[形容詞] 西方的; [名詞] 西部地區的人,位於（或來自）西面; 西方國家的,"in or from the west of a place; relating to countries in the west part of the world, especially North America and countries in the west of Europe"
between,初級,[介系詞] 在…和…之間,（空間上）在…中間，在…之間; （數量）介乎…之間,"in or into the space that separates two places, people, or objects; If something is between two amounts, it is greater than the first amount but smaller than the second."
under,初級,"[副詞] 在下面,在下方;從屬地; [介系詞] 在…下面",在（或到）下面；在（或到）下方; （土地）被…植物覆蓋的,"in or to a position below or lower than something else, often so that one thing covers the other; If a piece of land is under a particular type of plant, that plant is growing on the whole of that area."
past,初級,"[形容詞] 過去的; [副詞] 過;經過;越過; [介系詞] 走過; [名詞] 過去,昔日;往事;經歷;過去式",經過; （時間）晚於，過,in or to a position that is further than a particular point; used to say what the time is when it is a particular number of minutes after an hour
down,初級,"[形容詞] 情緒低落,消沈;(分期付款的)第一期的; [副詞] 向下;下降;(境況)變差;減少,減弱; [介系詞] 向下; [名詞] 下降;蕭條;絨毛;有草丘陵地",在下面；向下，朝下; （坐、躺、放）下,"in or towards a low or lower position, from a higher one; moving from above and onto a surface"
soon,初級,[副詞] 即刻;不久,不久，很快; 一…就,in or within a short time; before long; quickly; at the same time or a very short time after
among,初級,[介系詞] 在...之中,在…中；為…所環繞; 在…（群體）中；…之一,in the middle of or surrounded by other things; happening or being included as part of a group of people or things
usually,初級,[形容詞] usual(例常的) 的衍生的副詞; [副詞] 通常地;慣常地,通常地；慣常地；經常地,in the way that most often happens
thus,初級,"[副詞] 如此,這樣",如此，這樣; 因此，從而,in this way; with this result
how,初級,"[副詞] 如何; [連接詞] (用於間接陳述中,意義和作用與that相仿)",如何，怎麼; （尤指身體或精神狀況）怎麼樣,"in what way, or by what methods; used to ask about someone's physical or emotional state"
central,初級,[形容詞] 中央的,中心的，中央的；中部的；靠近中心的；核心的; 主要的；重要的,"in, at, from, or near the centre or most important part of something; main or important"
here,初級,[副詞] 在這裡,在這裡；到這裡; （用於句首以介紹某人或某物）這,"in, at, or to this place; used at the beginning of a statement to introduce someone or something"
overseas,初級,[形容詞] 國外的; [副詞] 在海外,在海外（的）；從國外來（的）；到國外（的）,"in, from, or to other countries"
back,初級,[形容詞] 後面的;拖欠的;過去的; [動詞] 向後;追溯;回覆;贊助; [副詞] 回原處; [名詞] 背部;後面,在原處；回到原處；恢復原狀；返回；回到以前; 作為回報,"in, into, or towards a previous place or condition, or an earlier time; in return"
in,初級,[形容詞] 在裡面的; [副詞] 進;在裡頭;在家; [介系詞] 在…之內,在（…）裡面，在（…）內; 到…裡面,"inside a container, place, or area, or surrounded or closed off by something; into something"
within,初級,[副詞] 在內部; [介系詞] 在…裡; 不超過,在…裡，在…內；不超過,inside or not further than an area or period of time
for,初級,"[介系詞] 為…做的;給;計;關於; [連接詞] 因為,由於",（表示給予的物件）給; 為了,intended to be given to; having the purpose of
aware,初級,"[形容詞] 知道的,察覺的",意識到的；明白的；知道的; 有…意識的；有…覺悟的；有…知識的,"knowing that something exists, or having knowledge or experience of a particular thing; having special interest in or experience of something and so knowing what is happening in that subject at the present time"
awareness,初級,"[形容詞] aware(知道的,察覺的) 的衍生的名詞",意識,"knowledge that something exists, or understanding of a situation or subject at the present time based on information or experience"
great,初級,[形容詞] 很棒;大的,大量的；巨大的；強烈的; （用在名稱中，尤用於表示大或重要）大,"large in amount, size, or degree; used in names, especially to mean large or important"
main,初級,[形容詞] 最主要的,主要的；最重要的；最大的; （輸送水、煤氣的）主管道，總管；（輸送電力的）幹線,"larger, more important, or having more influence than others of the same type; a large pipe that carries water or gas, or a wire carrying electricity, from one place to another, to which a house can be connected"
popular,初級,[形容詞] 流行的;受歡迎的,受大眾喜愛的，受歡迎的; 普及的，大眾的,"liked, enjoyed, or supported by many people; for or involving ordinary people rather than experts or very educated people"
lot,初級,"[名詞] 很多,多數;一批;一塊地",大量，許多; 非常；經常,lots (of) a large amount or number of people or things; very much or very often
louder,初級,[形容詞] loud(大聲的) 的比較級,吵鬧的，大聲的，響亮的; （衣服）過於鮮豔的，花哨的；（人）惹人注目的，招搖的,"making a lot of noise; (of clothes) having unpleasantly bright colours or too strong patterns, or (of a person) demanding attention and talking and laughing loudly"
worrying,初級,[動詞] worry(擔心) 的現在分詞,令人著急的；令人擔憂的,making you feel unhappy and frightened
often,初級,[副詞] 常常,時常，經常；多次,many times
pork,初級,[名詞] 豬肉,豬肉,"meat from a pig, eaten as food"
people,初級,[名詞] 人們; [名詞] person(人) 的複數,人; 人們；大家,"men, women, and children; used to refer to everyone, or informally to the group that you are speaking to"
too,初級,[副詞] 也是;過於,太；過於; 太，過於（用於形容詞或副詞前，強調不好的意味）,more than is needed or wanted; more than is suitable or enough; used before an adjective or adverb to emphasize a negative meaning
faster,初級,[形容詞] fast(快的) 的比較級,快的；迅速的；敏捷的; （鐘錶）走得快的,"moving or happening quickly, or able to move or happen quickly; If your watch or clock is fast, it shows a time that is later than the correct time."
early,初級,[形容詞] 早的;提早的; [副詞] 早;提早,早期的，初期的；在早期，在初期；提早（的），提前（的）; 早開的(花卉)；早熟的（蔬菜）,"near the beginning of a period of time, or before the usual, expected, or planned time; Early flowers and vegetables are ones that are ready early in the year, before most other ones."
almost,初級,[副詞] 幾乎,幾乎，差不多，差一點，將近,nearly
important,初級,[形容詞] 重要的,必需的；重要的；珍貴的; 重大的，很有影響力的,necessary or of great value; having great effect or influence
easy,初級,[形容詞] 容易的,容易的；不費力的; 舒適的；安逸的；安心的,"needing little effort; comfortable or calm; free from worry, pain, etc."
difficult,初級,[形容詞] 困難的,困難的，費力的，艱難的; 不友好的；難以接近的；難對付的；沒教養的,"needing skill or effort; not friendly, easy to deal with, or behaving well"
no,初級,[形容詞] 沒有;不; [副詞] 不; [名詞] 不;沒有;拒絕;反對票,沒有，無; （用於標牌和佈告）不許，禁止,not any; not one; not a; used in signs and on notices to show that something is not allowed
hard,初級,[形容詞] 硬的;難的; [副詞] 辛苦地;猛烈地;牢固地,堅硬的，堅固的; 困難的，費力的,"not easy to bend, cut, or break; difficult to understand, do, experience, or deal with"
near,初級,"[形容詞] 近的; [動詞] 近,接近;幾乎,差不多; [副詞] 近地; [介系詞] 接近",（離…）不遠，靠近（地）; （時間上）接近地，臨近地,not far away in distance; not far away in time
outside,初級,"[形容詞] 外邊的,外部的; [副詞] 外面地; [介系詞] 在外; [名詞] 外面,外部;外側;外表",在外面（的），在室外（的）；在…外面（的）; 外來（的）；來自外地（或組織外）（的）；…以外（的）,not inside a building; coming from another place or organization
lost,初級,[動詞] lose(輸;失去) 的過去式及過去分詞,迷路的，走失的; 丟失的，失蹤的,"not knowing where you are and how to get to a place; If something is lost, no one knows where it is."
special,初級,[形容詞] 特別的; [名詞] 特刊;特別節目;特色菜;特價商品,特殊的，特別的；不尋常的; 格外好的；特別重要的；額外的,"not ordinary or usual; especially great or important, or having a quality that most similar things or people do not have"
rude,初級,[形容詞] 無禮的,不禮貌的；粗魯的，粗野的；討厭的; 猥褻的；下流的；粗俗的,not polite; offensive or embarrassing; relating to sex or going to the toilet
humble,初級,[形容詞] 謙恭的;微賤的,謙虛的，謙遜的; 地位低下的，卑微的,not proud or not believing that you are important; poor or of a low social rank
different,初級,[形容詞] 不同的,不同的，不一樣的，有差別的; 不同尋常的，另類的；品位差的,not the same; used when you think someone or something is unusual or shows bad judgment
lazy,初級,[形容詞] 懶惰的,懶的，懶惰的; 悠閒的，舒緩的,not willing to work or use any effort; slow and relaxed
just,初級,[副詞] 正好;剛才,此時；很快；剛才; 剛剛，剛才,"now, very soon, or very recently; a very short time ago"
green,初級,[形容詞] 綠色的; [名詞] 綠色,綠色的，草綠色的; 環境保護的,of a colour between blue and yellow; of the colour of grass; relating to the protection of the environment
my,初級,[代名詞] (所有格) 我的,我的; 我自己的,of or belonging to me (= the speaker or writer); used to emphasize that something belongs to or is connected with me and no one else
their,初級,[代名詞] (所有格) 他們的,他們的；她們的；它們的; ﹙用來指某個人，以代替 his 或 her﹚,"of or belonging to them; used to refer to one person in order to avoid saying ""his or her"""
our,初級,[代名詞] 我們的 (所有格),我們的,of or belonging to us
American,初級,[形容詞] 美國的;美洲的; [名詞] 美國人,美國的; 美洲的,of or relating to the United States of America; of or relating to North or South America
human,初級,[形容詞] 人類的; [名詞] 人,人的，人類的; 人，人?,"of or typical of people; a man, woman, or child"
blue,初級,[形容詞] 藍色的; [名詞] 藍色,藍色的；天藍色的；青藍色的; 淫穢的，下流的,"of the colour of the sky without clouds on a bright day, or a darker or lighter type of this; showing or mentioning sexual activity in a way that offends many people"
best,初級,[形容詞] 最好的;最熟練的;最適當的; [形容詞] well(健康的) 的最高級; [形容詞] good(好的) 的最高級; [副詞] 最好地;最適當地;最;極,最好的；最出色的；最優秀的; 最；最好地；最高程度地,"of the highest quality, or being the most suitable, pleasing, or effective type of thing or person; in the most suitable, pleasing, or satisfactory way, or to the greatest degree"
left,初級,"[形容詞] 左邊的; [動詞] leave(離開;丟下) 的過去式及過去分詞; [副詞] 在左邊;向左; [名詞] 左,左邊;激進分子們",左邊的，左側的; 左邊，左側,on or towards the side of your body that is to the west when you are facing north; the left side
sometimes,初級,[副詞] 有時候,有時,on some occasions but not always or often
about,初級,[副詞] 在四周;在附近;大約; [介系詞] 大約;關於,在…方面；有關，關於，涉及; 無序地，淩亂地,"on the subject of, or connected with; positioned around a place, often without a clear purpose or order"
another,初級,[形容詞] 另一個; [代名詞] 另一個,又一的，再一個的; 一個接一個，接連,"one more person or thing or an extra amount; a lot of things, one after the other"
once,初級,"[副詞] 一次; [連接詞] 一旦,一經...便; [名詞] 一次,一回",一次，一回; 同時,one single time; at the same time
shared,初級,[動詞] share(分享) 的過去式及過去分詞,分享的；共有的；共同的,"owned, divided, felt, or experienced by more than one person"
been,初級,[動詞] be(是;要;有;在) 的過去分詞,（be 的過去分詞）; 去…參觀過；到過…旅遊,"past participle of be; used to mean ""visited"" or ""travelled"","
led,初級,[動詞] lead(引導) 的過去式及過去分詞,（lead的過去式及過去分詞）; 發光二極體（light-emitting diode的縮寫）,"past simple and past participle of lead  ; abbreviation for light-emitting diode: a device that produces a light, especially on electronic equipment"
could,初級,"[助動詞] can(能,會;可能;可以;必須) 的過去式; [助動詞] can 的過去式;能,可以",（can 的過去式，表示能夠或允許）能，可以; （禮貌地請求許可，比用can更加有禮貌）可以，能,"past simple of ""can"", used to talk about what someone or something was able or allowed to do; used as a more polite form of ""can"" when asking for permission"
calm,初級,[形容詞] 寧靜的; [動詞] 變安靜;使鎮定,冷靜的，鎮靜的; 平靜的，安靜的,"peaceful, quiet, and without worry; without hurried movement or noise"
oil,初級,[動詞] 給...加潤滑油;賄賂; [名詞] 油,石油，原油; 燃油；潤滑油,"petroleum (= the black oil obtained from under the earth's surface from which petrol comes); a thick liquid that comes from petroleum, used as a fuel and for making parts of machines move easily"
fun,初級,"[形容詞] 有趣的,愉快的; [名詞] 樂趣",樂趣；快樂；享受; ?了好玩,"pleasure, enjoyment, or entertainment; for pleasure"
those,初級,[形容詞] 那些的;那; [代名詞] 那些,那，那些,plural of that (determiner)
these,初級,[形容詞] 這些 (this 的複數); [代名詞] 這些,這，這些,plural of this (determiner)(pronoun)
flour,初級,[名詞] 麵粉,（穀物磨成的）粉；（尤指）小麥粉; 在…上撒麵粉,"powder made from grain, especially wheat, used for making bread, cakes, pasta, pastry, etc.; to put flour on a surface to prevent food from sticking"
strong,初級,[形容詞] 強壯的,強有力的，強勁的；強壯的；強烈的; 有效的；有望成功的,powerful; having or using great force or control; effective; of a good quality or level and likely to be successful
rather,初級,[副詞] 寧可;頗為,相當；有點，稍微; 更確切些；更準確地說,quite; to a slight degree; more accurately; more exactly
new,初級,[形容詞] 新的,新出現的；新興的; 新的；有別於從前的,recently created or having started to exist recently; different from one that existed earlier
freshly,初級,[形容詞] fresh(新鮮的) 的衍生的副詞,剛剛；新近,recently done
social,初級,[形容詞] 社會的;交際的,社交的，交際的; 好交際的；善於社交的；合群的,relating to activities in which you meet and spend time with other people and that happen during the time when you are not working; Social people like to meet and spend time with other people.
national,初級,[形容詞] 國家的,國家的，國民的; （某國的）國民，公民,"relating to or typical of a whole country and its people, rather than to part of that country or to other countries; someone who officially belongs to a particular country"
working,初級,[動詞] work(工作; 運轉) 的現在分詞,工作的; 有工作的,relating to work; having work
serious,初級,[形容詞] 嚴肅的;嚴重的;認真的,嚴重的；糟糕的; 病重的,severe in effect; bad; very ill
used,初級,[形容詞] 習慣於; 舊的;用舊了的; [動詞] use(利用) 的過去式及過去分詞,過去慣常，過去常常做…; 熟悉…,"shows that a particular thing always happened or was true in the past, especially if it no longer happens or is no longer true; to be familiar with something or someone"
basic,初級,[形容詞] 基本的,基礎的，基本的；根本的; 基本薪資,"simple and not complicated, so able to provide the base or starting point from which something can develop; what a person earns before other amounts of money, such as payments for working extra hours, are added"
cool,初級,[動詞] (使涼快;使冷卻) ,涼的，冷的; 涼爽的，涼快的,slightly cold; slightly cold in a pleasant way
short,初級,[形容詞] 矮的;短的,短的；矮的; （名字）簡稱的，縮略的,"small in length, distance, or height; used to say that a name is used as a shorter form of another name"
little,初級,[形容詞] 很少的; [副詞] 一點點; [名詞] 沒有多少;短時間;短距離,小的，少的; 少量，一點（飲食）,small in size or amount; a small amount of food or drink
any,初級,"[形容詞] 任何的; [副詞] (用於疑問句,否定句,if子句中)少許,稍微; [代名詞] 任何一個",一些；一點；若干; 任何一個，無論哪個,"some, or even the smallest amount or number of; one of or each of a particular type of person or thing when it is not important which"
several,初級,"[形容詞] 幾個的; [代名詞] 幾個,數個",一些；幾個; 各自的，分別的,some; an amount that is not exact but is fewer than many; separate or different
driver,初級,[名詞] (司機) ,司機; （電腦的）驅動程式,someone who drives a vehicle; a computer program that makes it possible for a computer to use other pieces of equipment such as a printer
host,初級,"[動詞] 主辦,主持;以主人身分招待; [名詞] 主人",主人，東道主; （電視或廣播節目的）主持人,"someone who has guests; a person who introduces guests and performers, especially on television or radio"
neighbor,初級,[動詞] (與...為鄰) 的第三人稱單數現在式; [名詞] (鄰居) ,鄰居; 鄰邦，鄰國,someone who lives very close to you; a country that is next to another country
artist,初級,[名詞] 藝術家,藝術家；美術家；畫家；雕塑家; 高手；大師；技藝高超的人,"someone who paints, draws, or makes sculptures; someone who creates things with great skill and imagination"
player,初級,[名詞] (遊戲者;運動者;表演者) ,運動員；遊戲者; 主要參與者；主力,someone who takes part in a game or sport; someone who is very involved in an activity or organization
visitor,初級,[名詞] (訪客) ,訪問者；參觀者；遊客; （網站的）訪問者，瀏覽者,someone who visits a person or place; someone who goes to a website on the internet
worker,初級,[名詞] (工人) ,工人；勞動者；工作者; （某公司或組織的）工人，員工,someone who works in a particular job or in a particular way; someone who works for a company or organization but does not have a powerful position
result,初級,"[動詞] 發生,產生;結果;導致; [名詞] 結果",結果；後果; 因為…；由於…,something that happens or exists because of something else; because of something
fact,初級,[名詞] 事實,現實，實際情況；（尤指）事實，真相; 其實，實際上,"something that is known to have happened or to exist, especially something for which proof exists, or about which there is information; used to add emphasis to what you are saying, or to show that it is the opposite of or different from what went before"
product,初級,[名詞] 產品,產品；產物; …的結果,"something that is made to be sold, usually something that is produced by an industrial process or, less commonly, something that is grown or obtained through farming; a/the result of something"
trash,初級,[動詞] 修剪(樹等)的枯枝殘葉;丟棄; [名詞] 垃圾,廢物，垃圾; 胡說；說無意義的話,something that is of low quality; waste material or things that are no longer wanted or needed
example,初級,[名詞] 例子,典型；範例；實例; 例子；例證,something that is typical of the group of things that it is a member of; a way of helping someone to understand something by showing them how it is used
food,初級,[名詞] 食物,食物；食品；（供植物生長的）養料,"something that people and animals eat, or plants absorb, to keep them alive"
joking,初級,[動詞] joke(開玩笑) 的現在分詞,笑話；玩笑; 荒唐可笑的人（或事物）,"something, such as a funny story or trick, that is said or done in order to make people laugh; a person or thing that is very bad or silly"
away,初級,[副詞] 離開,去（或在）別處；向另一方向；向一邊; （距此）…遠,"somewhere else, or to or in a different place, position, or situation; at a distance (of or from here)"
yet,初級,[副詞] 尚未;但是; [連接詞] 然而,還，尚；迄今; 迄今最好的／最差的（等等）,"still; until the present time; the best, worst, etc. until now"
healthy,初級,[形容詞] 健康的,強壯的，健康的; 顯示健康的,strong and well; showing that you are strong and well
desired,初級,[動詞] desire(渴望;要求;想與...發生性關係) 的過去式及過去分詞,想要的，渴望獲得的；預期的,that is wanted
memory,初級,[名詞] 記憶,記憶力，記性; 記憶，回憶,"the ability to remember information, experiences, and people; something that you remember from the past"
planning,初級,[動詞] plan(計劃) 的現在分詞,策劃，規劃; 規劃,the act of deciding how to do something; the process of deciding how land in a particular area will be used and designing plans for it
speaking,初級,[動詞] speak(說;講) 的現在分詞,演講；演講技巧; 說…語言的,the act or skill of giving a speech at a public event; using the stated language
business,初級,[名詞] (商業;事) ,買賣（貨品或服務）; 公司；商業機構,the activity of buying and selling goods and services; a particular company that buys and sells goods and services
hiking,初級,[動詞] hike(徒步旅行) 的現在分詞,（在鄉村的）長途徒步旅行，遠足，健行,the activity of going for long walks in the countryside
travelling,初級,[動詞] travel(旅行) 的現在分詞,旅行，遊歷; 巡迴的，流動的,"the activity of making journeys; travel; moving from one place to another, especially to perform or while working, etc."
learning,初級,[動詞] learn(學習) 的現在分詞,（對知識的）學習; （學來的）知識，學識,the activity of obtaining knowledge; knowledge obtained by study
environment,初級,[名詞] 環境,自然環境; 環境；周圍狀況,"the air, water, and land in or on which people, animals, and plants live; the conditions that you live or work in and the way that they influence how you feel or how effectively you can work"
price,初級,[動詞] (給...定價) ; [名詞] (價錢) ,價格，價錢; 代價,the amount of money for which something is sold; the unpleasant results that you must accept or experience for getting or doing something
weight,初級,[名詞] 重量,重量，分量；體重; 砝碼；秤砣,the amount that something or someone weighs; a piece of metal of known heaviness that can be used to measure the heaviness of other objects
sky,初級,[名詞] 天空,天，天空; （某種天氣狀況下或某地的）天空,"the area above the earth, in which clouds, the sun, etc. can be seen; the sky in a particular state or place"
most,初級,"[形容詞] 最多的;大部分的; [副詞] 最;最多;非常,很; [代名詞] 大部分",最多（的）；最大（的）；最; （用於構成許多形容詞和副詞的最高級）最,the biggest number or amount of; more than anything or anyone else; used to form the superlative of many adjectives and adverbs
light,初級,[形容詞] 輕的; [動詞] 點(火);點燃;照亮; [副詞] 輕地;輕裝地; [名詞] 光線;燈,光，光亮，光線; 發光體；燈，電燈,"the brightness that comes from the sun, fire, etc. and from electrical devices, and that allows things to be seen; a piece of equipment that produces light, such as a lamp or a bulb"
middle,初級,[形容詞] 中間的; [名詞] 中央,中部，中間；中央；中心; 腰部,"the central point, position, or part; waist"
